ENTITY: clueweb12-0000tw-00-00002	tag cloud	http://dbpedia.org/resource/Tag_cloud
ENTITY: clueweb12-0000tw-00-00002	Luke	http://dbpedia.org/resource/Luke_Spencer
ENTITY: clueweb12-0000tw-00-00002	Morton	http://dbpedia.org/resource/Greenock_Morton_F.C.
ENTITY: clueweb12-0000tw-00-00002	Flash Player	http://dbpedia.org/resource/Adobe_Flash
ENTITY: clueweb12-0000tw-00-00002	WordPress	http://dbpedia.org/resource/WordPress
ENTITY: clueweb12-0000tw-00-00003	village	http://dbpedia.org/resource/Village
ENTITY: clueweb12-0000tw-00-00003	village	http://dbpedia.org/resource/Village
ENTITY: clueweb12-0000tw-00-00003	cloud	http://dbpedia.org/resource/Cloud
ENTITY: clueweb12-0000tw-00-00003	baby blue	http://dbpedia.org/resource/Baby_blue
ENTITY: clueweb12-0000tw-00-00003	Tunis	http://dbpedia.org/resource/Tunis
ENTITY: clueweb12-0000tw-00-00003	Tunisia	http://dbpedia.org/resource/Tunisia
ENTITY: clueweb12-0000tw-00-00003	tag cloud	http://dbpedia.org/resource/Tag_cloud
ENTITY: clueweb12-0000tw-00-00003	Luke	http://dbpedia.org/resource/Luke_Spencer
ENTITY: clueweb12-0000tw-00-00003	Morton	http://dbpedia.org/resource/Greenock_Morton_F.C.
ENTITY: clueweb12-0000tw-00-00003	Flash Player	http://dbpedia.org/resource/Adobe_Flash
ENTITY: clueweb12-0000tw-00-00003	WordPress	http://dbpedia.org/resource/WordPress
ENTITY: clueweb12-0000tw-00-00004	soleil	http://dbpedia.org/resource/Soleil_Productions
ENTITY: clueweb12-0000tw-00-00004	levant	http://dbpedia.org/resource/Levant
ENTITY: clueweb12-0000tw-00-00004	soleil	http://dbpedia.org/resource/Soleil_Productions
ENTITY: clueweb12-0000tw-00-00004	levant	http://dbpedia.org/resource/Levant
ENTITY: clueweb12-0000tw-00-00004	cloud	http://dbpedia.org/resource/Cloud
ENTITY: clueweb12-0000tw-00-00004	baby blue	http://dbpedia.org/resource/Baby_blue
ENTITY: clueweb12-0000tw-00-00004	Tunis	http://dbpedia.org/resource/Tunis
ENTITY: clueweb12-0000tw-00-00004	Tunisia	http://dbpedia.org/resource/Tunisia
ENTITY: clueweb12-0000tw-00-00004	tag cloud	http://dbpedia.org/resource/Tag_cloud
ENTITY: clueweb12-0000tw-00-00004	Luke	http://dbpedia.org/resource/Luke_Spencer
ENTITY: clueweb12-0000tw-00-00004	Morton	http://dbpedia.org/resource/Greenock_Morton_F.C.
ENTITY: clueweb12-0000tw-00-00004	Flash Player	http://dbpedia.org/resource/Adobe_Flash
ENTITY: clueweb12-0000tw-00-00004	WordPress	http://dbpedia.org/resource/WordPress
ENTITY: clueweb12-0000tw-00-00006	First	
ENTITY: clueweb12-0000tw-00-00006	First	
ENTITY: clueweb12-0000tw-00-00006	first	
ENTITY: clueweb12-0000tw-00-00006	first	
ENTITY: clueweb12-0000tw-00-00006	electronic book	http://dbpedia.org/resource/E-book
ENTITY: clueweb12-0000tw-00-00006	Twitter	http://dbpedia.org/resource/Twitter
ENTITY: clueweb12-0000tw-00-00006	Twitter	http://dbpedia.org/resource/Twitter
ENTITY: clueweb12-0000tw-00-00006	Internet	http://dbpedia.org/resource/Online_advertising
ENTITY: clueweb12-0000tw-00-00006	Internet	http://dbpedia.org/resource/Online_advertising
ENTITY: clueweb12-0000tw-00-00006	Thousands	
ENTITY: clueweb12-0000tw-00-00006	Internet Marketing	http://dbpedia.org/resource/Online_advertising
ENTITY: clueweb12-0000tw-00-00006	Internet Marketing	http://dbpedia.org/resource/Online_advertising
ENTITY: clueweb12-0000tw-00-00006	first	
ENTITY: clueweb12-0000tw-00-00006	first	
ENTITY: clueweb12-0000tw-00-00006	electronic book	http://dbpedia.org/resource/E-book
ENTITY: clueweb12-0000tw-00-00006	Privacy policy	http://dbpedia.org/resource/Privacy_policy
ENTITY: clueweb12-0000tw-00-00007	Friends	http://dbpedia.org/resource/Friends
ENTITY: clueweb12-0000tw-00-00007	AdSense	http://dbpedia.org/resource/Google_AdSense
ENTITY: clueweb12-0000tw-00-00007	clay	http://dbpedia.org/resource/Clay_animation
ENTITY: clueweb12-0000tw-00-00007	Christ	http://dbpedia.org/resource/Jesus
ENTITY: clueweb12-0000tw-00-00007	fort	http://dbpedia.org/resource/Fortification
ENTITY: clueweb12-0000tw-00-00007	dog	http://dbpedia.org/resource/Dog
ENTITY: clueweb12-0000tw-00-00007	drag	http://dbpedia.org/resource/Drag_queen
ENTITY: clueweb12-0000tw-00-00007	dog	http://dbpedia.org/resource/Dog
ENTITY: clueweb12-0000tw-00-00007	fort	http://dbpedia.org/resource/Fortification
ENTITY: clueweb12-0000tw-00-00007	diaper	http://dbpedia.org/resource/Diaper
ENTITY: clueweb12-0000tw-00-00007	bomb	http://dbpedia.org/resource/Bomb
ENTITY: clueweb12-0000tw-00-00007	Maggie	http://dbpedia.org/resource/Maggie_Simpson
ENTITY: clueweb12-0000tw-00-00007	football	http://dbpedia.org/resource/Football
ENTITY: clueweb12-0000tw-00-00007	Last weekend	http://dbpedia.org/resource/Last_Weekend_(film)
ENTITY: clueweb12-0000tw-00-00007	metaphor	http://dbpedia.org/resource/Metaphor
ENTITY: clueweb12-0000tw-00-00007	privacy	http://dbpedia.org/resource/Privacy
ENTITY: clueweb12-0000tw-00-00007	privacy	http://dbpedia.org/resource/Privacy
ENTITY: clueweb12-0000tw-00-00007	Luke	http://dbpedia.org/resource/List_of_Heroes_characters
ENTITY: clueweb12-0000tw-00-00007	city	http://dbpedia.org/resource/City
ENTITY: clueweb12-0000tw-00-00007	Michelle	http://dbpedia.org/resource/Michelle_Obama
ENTITY: clueweb12-0000tw-00-00007	Good stuff	http://dbpedia.org/resource/Good_Stuff
ENTITY: clueweb12-0000tw-00-00007	ponder	http://dbpedia.org/resource/Winston_Ponder
ENTITY: clueweb12-0000tw-00-00007	Good Friday	http://dbpedia.org/resource/Good_Friday
ENTITY: clueweb12-0000tw-00-00007	HTML	http://dbpedia.org/resource/HTML
ENTITY: clueweb12-0000tw-00-00007	WordPress	http://dbpedia.org/resource/WordPress
ENTITY: clueweb12-0000tw-00-00008	The slippery slope	http://dbpedia.org/resource/The_Slippery_Slope
ENTITY: clueweb12-0000tw-00-00008	The slippery slope	http://dbpedia.org/resource/The_Slippery_Slope
ENTITY: clueweb12-0000tw-00-00008	Friends	http://dbpedia.org/resource/Friends
ENTITY: clueweb12-0000tw-00-00008	AdSense	http://dbpedia.org/resource/Google_AdSense
ENTITY: clueweb12-0000tw-00-00008	clay	http://dbpedia.org/resource/Clay
ENTITY: clueweb12-0000tw-00-00008	Christ	http://dbpedia.org/resource/Jesus
ENTITY: clueweb12-0000tw-00-00008	Casting Crowns	http://dbpedia.org/resource/Casting_Crowns
ENTITY: clueweb12-0000tw-00-00008	God	http://dbpedia.org/resource/God
ENTITY: clueweb12-0000tw-00-00008	white lie	http://dbpedia.org/resource/Lie
ENTITY: clueweb12-0000tw-00-00008	sin	http://dbpedia.org/resource/Sin
ENTITY: clueweb12-0000tw-00-00008	sin	http://dbpedia.org/resource/Sin
ENTITY: clueweb12-0000tw-00-00008	sin	http://dbpedia.org/resource/Sin
ENTITY: clueweb12-0000tw-00-00008	Holy Spirit	http://dbpedia.org/resource/Holy_Spirit
ENTITY: clueweb12-0000tw-00-00008	sin	http://dbpedia.org/resource/Sin
ENTITY: clueweb12-0000tw-00-00008	Imagine	http://dbpedia.org/resource/Imagine_Software
ENTITY: clueweb12-0000tw-00-00008	dam	http://dbpedia.org/resource/Mother
ENTITY: clueweb12-0000tw-00-00008	dam	http://dbpedia.org/resource/Mother
ENTITY: clueweb12-0000tw-00-00008	dam	http://dbpedia.org/resource/Mother
ENTITY: clueweb12-0000tw-00-00008	dam	http://dbpedia.org/resource/Mother
ENTITY: clueweb12-0000tw-00-00008	dam	http://dbpedia.org/resource/Mother
ENTITY: clueweb12-0000tw-00-00008	dam	http://dbpedia.org/resource/Mother
ENTITY: clueweb12-0000tw-00-00008	dam	http://dbpedia.org/resource/Mother
ENTITY: clueweb12-0000tw-00-00008	sin	http://dbpedia.org/resource/Sin
ENTITY: clueweb12-0000tw-00-00008	sin	http://dbpedia.org/resource/Sin
ENTITY: clueweb12-0000tw-00-00008	sin	http://dbpedia.org/resource/Sin
ENTITY: clueweb12-0000tw-00-00008	sin	http://dbpedia.org/resource/Sin
ENTITY: clueweb12-0000tw-00-00008	sin	http://dbpedia.org/resource/Sin
ENTITY: clueweb12-0000tw-00-00008	dam	http://dbpedia.org/resource/Mother
ENTITY: clueweb12-0000tw-00-00008	sin	http://dbpedia.org/resource/Sin
ENTITY: clueweb12-0000tw-00-00008	God	http://dbpedia.org/resource/God
ENTITY: clueweb12-0000tw-00-00008	sin	http://dbpedia.org/resource/Sin
ENTITY: clueweb12-0000tw-00-00008	sin	http://dbpedia.org/resource/Sin
ENTITY: clueweb12-0000tw-00-00008	God	http://dbpedia.org/resource/God
ENTITY: clueweb12-0000tw-00-00008	sin	http://dbpedia.org/resource/Sin
ENTITY: clueweb12-0000tw-00-00008	God	http://dbpedia.org/resource/God
ENTITY: clueweb12-0000tw-00-00008	God	http://dbpedia.org/resource/God
ENTITY: clueweb12-0000tw-00-00008	sin	http://dbpedia.org/resource/Sin
ENTITY: clueweb12-0000tw-00-00008	God	http://dbpedia.org/resource/God
ENTITY: clueweb12-0000tw-00-00008	sin	http://dbpedia.org/resource/Sin
ENTITY: clueweb12-0000tw-00-00008	Humble	http://dbpedia.org/resource/Humble_Oil
ENTITY: clueweb12-0000tw-00-00008	HTML	http://dbpedia.org/resource/HTML
ENTITY: clueweb12-0000tw-00-00008	WordPress	http://dbpedia.org/resource/WordPress
ENTITY: clueweb12-0000tw-00-00009	Friends	http://dbpedia.org/resource/Friends
ENTITY: clueweb12-0000tw-00-00009	AdSense	http://dbpedia.org/resource/Google_AdSense
ENTITY: clueweb12-0000tw-00-00009	clay	http://dbpedia.org/resource/Clay_animation
ENTITY: clueweb12-0000tw-00-00009	Christ	http://dbpedia.org/resource/Jesus
ENTITY: clueweb12-0000tw-00-00009	Walt Disney World	http://dbpedia.org/resource/Walt_Disney_World
ENTITY: clueweb12-0000tw-00-00009	Disney Princess	http://dbpedia.org/resource/Disney_Princess
ENTITY: clueweb12-0000tw-00-00009	hotel	http://dbpedia.org/resource/Hotel
ENTITY: clueweb12-0000tw-00-00009	hotel	http://dbpedia.org/resource/Hotel
ENTITY: clueweb12-0000tw-00-00009	insanity	http://dbpedia.org/resource/Insanity
ENTITY: clueweb12-0000tw-00-00009	sleep	http://dbpedia.org/resource/Sleep
ENTITY: clueweb12-0000tw-00-00009	thankful	http://dbpedia.org/resource/Thankful_(Kelly_Clarkson_album)
ENTITY: clueweb12-0000tw-00-00009	misunderstand	http://dbpedia.org/resource/Misunderstood_(Savuto_Vakadewavosa_song)
ENTITY: clueweb12-0000tw-00-00009	thankful	http://dbpedia.org/resource/Thankful_(Kelly_Clarkson_album)
ENTITY: clueweb12-0000tw-00-00009	unspoken	http://dbpedia.org/resource/Unspoken_(band)
ENTITY: clueweb12-0000tw-00-00009	Small World	http://dbpedia.org/resource/It's_a_Small_World
ENTITY: clueweb12-0000tw-00-00009	hardcore	http://dbpedia.org/resource/Hardcore_punk
ENTITY: clueweb12-0000tw-00-00009	Disney	http://dbpedia.org/resource/The_Walt_Disney_Company
ENTITY: clueweb12-0000tw-00-00009	goldmine	http://dbpedia.org/resource/Goldmine_(magazine)
ENTITY: clueweb12-0000tw-00-00009	slim	http://dbpedia.org/resource/Smart_Lander_for_Investigating_Moon
ENTITY: clueweb12-0000tw-00-00009	memory	http://dbpedia.org/resource/Memory
ENTITY: clueweb12-0000tw-00-00009	physical investment	http://dbpedia.org/resource/Investment_(macroeconomics)
ENTITY: clueweb12-0000tw-00-00009	HTML	http://dbpedia.org/resource/HTML
ENTITY: clueweb12-0000tw-00-00009	WordPress	http://dbpedia.org/resource/WordPress
ENTITY: clueweb12-0000tw-00-00012	Francine	http://dbpedia.org/resource/Francine_Smith
ENTITY: clueweb12-0000tw-00-00013	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	anxiety	http://dbpedia.org/resource/Anxiety
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	ellipsis	http://dbpedia.org/resource/Ellipsis
ENTITY: clueweb12-0000tw-00-00013	Human Immunodeficiency Virus	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	Acquired Immune Deficiency Syndrome	http://dbpedia.org/resource/HIV/AIDS
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	The assignment	http://dbpedia.org/resource/The_Assignment_(1997_film)
ENTITY: clueweb12-0000tw-00-00013	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	immune system	http://dbpedia.org/resource/Immune_system
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	diabetes	http://dbpedia.org/resource/Diabetes
ENTITY: clueweb12-0000tw-00-00013	kidney failure	http://dbpedia.org/resource/Kidney_failure
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	heart disease	http://dbpedia.org/resource/Cardiovascular_disease
ENTITY: clueweb12-0000tw-00-00013	tuberculosis	http://dbpedia.org/resource/Tuberculosis
ENTITY: clueweb12-0000tw-00-00013	liver	http://dbpedia.org/resource/Liver_disease
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	cadaver	http://dbpedia.org/resource/Cadaver
ENTITY: clueweb12-0000tw-00-00013	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	blood transfusion	http://dbpedia.org/resource/Blood_transfusion
ENTITY: clueweb12-0000tw-00-00013	mother-to-child transmission	http://dbpedia.org/resource/Vertically_transmitted_infection
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	hiv	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	breastfeeding	http://dbpedia.org/resource/Breastfeeding
ENTITY: clueweb12-0000tw-00-00013	cancer	http://dbpedia.org/resource/Cancer
ENTITY: clueweb12-0000tw-00-00013	Cervical cancer	http://dbpedia.org/resource/Cervical_cancer
ENTITY: clueweb12-0000tw-00-00013	Dental insurance	http://dbpedia.org/resource/Dental_insurance
ENTITY: clueweb12-0000tw-00-00013	insurance	http://dbpedia.org/resource/Health_insurance
ENTITY: clueweb12-0000tw-00-00013	Health insurance	http://dbpedia.org/resource/Health_insurance
ENTITY: clueweb12-0000tw-00-00013	Health insurance	http://dbpedia.org/resource/Health_insurance
ENTITY: clueweb12-0000tw-00-00013	insurance	http://dbpedia.org/resource/Health_insurance
ENTITY: clueweb12-0000tw-00-00013	lung cancer	http://dbpedia.org/resource/Lung_cancer
ENTITY: clueweb12-0000tw-00-00013	insurance	http://dbpedia.org/resource/Health_insurance
ENTITY: clueweb12-0000tw-00-00013	cancer	http://dbpedia.org/resource/Cancer
ENTITY: clueweb12-0000tw-00-00013	cancer	http://dbpedia.org/resource/Cancer
ENTITY: clueweb12-0000tw-00-00013	Stomach	http://dbpedia.org/resource/Stomach
ENTITY: clueweb12-0000tw-00-00013	Testicular Cancer	http://dbpedia.org/resource/Testicular_cancer
ENTITY: clueweb12-0000tw-00-00013	United health care	http://dbpedia.org/resource/UnitedHealth_Group
ENTITY: clueweb12-0000tw-00-00013	health insurance	http://dbpedia.org/resource/Health_insurance
ENTITY: clueweb12-0000tw-00-00013	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00013	Women For Women International	http://dbpedia.org/resource/Women_for_Women_International
ENTITY: clueweb12-0000tw-00-00013	WordPress	http://dbpedia.org/resource/WordPress
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	Acquired Immune Deficiency Syndrome	http://dbpedia.org/resource/HIV/AIDS
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	immune system	http://dbpedia.org/resource/Immune_system
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	cadaver	http://dbpedia.org/resource/Cadaver
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	immunodeficiency	http://dbpedia.org/resource/Immunodeficiency
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	viral disease	http://dbpedia.org/resource/Viral_disease
ENTITY: clueweb12-0000tw-00-00014	Human Immunodeficiency Virus	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	virus	http://dbpedia.org/resource/Virus
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	brain	http://dbpedia.org/resource/Central_nervous_system
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	pain	http://dbpedia.org/resource/Pain
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	cancer	http://dbpedia.org/resource/Cancer
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	cervical	http://dbpedia.org/resource/Cervical_cancer
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	virus	http://dbpedia.org/resource/Virus
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	chamber	http://dbpedia.org/resource/Rocket_engine
ENTITY: clueweb12-0000tw-00-00014	HIV	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	AIDS	http://dbpedia.org/resource/HIV
ENTITY: clueweb12-0000tw-00-00014	unguarded	http://dbpedia.org/resource/Unguarded_(Amy_Grant_album)
